result,quality_score,threshold,detect_confidence,qr_code,unit_history_link,brand,model,serial,unit_type,region,site_name,site_number,first_visit_date,first_visit_photo_url,photo_description,defect_type
NOISE,,0.4556,0.131,QRS146593,https://filtrexone.filtrexservicegroup.com/unit/history/QRS146593,Hoshizaki,"""KMD 530MAJ""","""J00077K""",Ice Machine,FIVEGUYSCONNECTICUT,,1289,2023-06-15,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/1289/Visit/12/QRS146593/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0089,QRS146594,https://filtrexone.filtrexservicegroup.com/unit/history/QRS146594,Hoshizaki,"""KMD 530MAJ""","""J00118K""",Ice Machine,FIVEGUYSCONNECTICUT,,1289,2023-06-15,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/1289/Visit/12/QRS146594/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2368,QRS146651,https://filtrexone.filtrexservicegroup.com/unit/history/QRS146651,Hoshizaki,"""KM650MAH""","""BO7279D""",Ice Machine,FIVEGUYSCONNECTICUT,,1035,2023-06-16,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/1035/Visit/12/QRS146651/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1198,QRS146652,https://filtrexone.filtrexservicegroup.com/unit/history/QRS146652,Hoshizaki,"""KM650MAH""","""B07289D""",Ice Machine,FIVEGUYSCONNECTICUT,,1035,2023-06-16,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/1035/Visit/12/QRS146652/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4015,QRS181981,https://filtrexone.filtrexservicegroup.com/unit/history/QRS181981,Hoshizaki,KM-660MAJ,M06239C,Ice Machine,FIVEGUYSCONNECTICUT,,4068,2023-06-16,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/4068/Visit/1/QRS181981/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.5111,QRS181982,https://filtrexone.filtrexservicegroup.com/unit/history/QRS181982,Hoshizaki,KM-660MAJ,M06182C,Ice Machine,FIVEGUYSCONNECTICUT,,4068,2023-06-16,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/4068/Visit/1/QRS181982/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.5357,QRS182003,https://filtrexone.filtrexservicegroup.com/unit/history/QRS182003,Hoshizaki,KM-660MAJ,N08814A,Ice Machine,FIVEGUYSCONNECTICUT,,607,2023-06-16,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/607/Visit/13/QRS182003/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.6944,QRS182004,https://filtrexone.filtrexservicegroup.com/unit/history/QRS182004,Hoshizaki,KM-660MAJ,M28238L,Ice Machine,FIVEGUYSCONNECTICUT,,607,2023-06-16,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/607/Visit/13/QRS182004/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.218,QRS181973,https://filtrexone.filtrexservicegroup.com/unit/history/QRS181973,Hoshizaki,KM-660MAJ,N09372C,Ice Machine,FIVEGUYSCONNECTICUT,,1046,2023-06-20,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/1046/Visit/13/QRS181973/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4885,QRS181995,https://filtrexone.filtrexservicegroup.com/unit/history/QRS181995,Hoshizaki,KM-660MAJ,N09385C,Ice Machine,FIVEGUYSCONNECTICUT,,1046,2023-06-20,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/1046/Visit/13/QRS181995/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.3354,QRS184729,https://filtrexone.filtrexservicegroup.com/unit/history/QRS184729,Hoshizaki,KM-660MAJ,N08929B,Ice Machine,FIVEGUYSCONNECTICUT,,1380,2023-11-18,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/1380/Visit/15/QRS184729/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1865,QRS184734,https://filtrexone.filtrexservicegroup.com/unit/history/QRS184734,Hoshizaki,KM-660MAJ,N08894B,Ice Machine,FIVEGUYSCONNECTICUT,,1380,2023-11-18,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/1380/Visit/15/QRS184734/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.5395,QRS184739,https://filtrexone.filtrexservicegroup.com/unit/history/QRS184739,Hoshizaki,KM-660MAJ,M28398L,Ice Machine,FIVEGUYSCONNECTICUT,,4009,2023-11-22,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/4009/Visit/15/QRS184739/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.3508,QRS184740,https://filtrexone.filtrexservicegroup.com/unit/history/QRS184740,Hoshizaki,KM-660MAJ,M28348L,Ice Machine,FIVEGUYSCONNECTICUT,,4009,2023-11-22,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/4009/Visit/15/QRS184740/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4551,QRS117827,https://filtrexone.filtrexservicegroup.com/unit/history/QRS117827,Hoshizaki,"""KM 650MAH""","""F04621L""",Ice Machine,FIVEGUYSDC,,44,2023-05-25,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/44/Visit/9/QRS117827/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1009,QRS117828,https://filtrexone.filtrexservicegroup.com/unit/history/QRS117828,Hoshizaki,"""MK 650MAG""","""F04373K""",Ice Machine,FIVEGUYSDC,,44,2023-05-25,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/44/Visit/9/QRS117828/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4197,QRS119121,https://filtrexone.filtrexservicegroup.com/unit/history/QRS119121,Hoshizaki,"""KM650MAJ""","""L04012A""",Ice Machine,FIVEGUYSDC,,4051,2023-05-25,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4051/Visit/1/QRS119121/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.6938,QRS119122,https://filtrexone.filtrexservicegroup.com/unit/history/QRS119122,Hoshizaki,"""KM 660MAJ""","""L04049A""",Ice Machine,FIVEGUYSDC,,4051,2023-05-25,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4051/Visit/1/QRS119122/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.8177,QRS119242,https://filtrexone.filtrexservicegroup.com/unit/history/QRS119242,Hoshizaki,"""KM660MAJ""","""L04189""",Ice Machine,FIVEGUYSDC,,4051,2023-05-25,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4051/Visit/1/QRS119242/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0281,QRS117813,https://filtrexone.filtrexservicegroup.com/unit/history/QRS117813,Hoshizaki,"""N A""","""N A""",Ice Machine,FIVEGUYSDC,,365,2023-05-26,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/365/Visit/10/QRS117813/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.7541,QRS95189,https://filtrexone.filtrexservicegroup.com/unit/history/QRS95189,Hoshizaki,"""KM 660MAJ""","""J12472M""",Ice Machine,FIVEGUYSDC,,14,2023-05-26,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/14/Visit/10/QRS95189/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.7121,QRS95190,https://filtrexone.filtrexservicegroup.com/unit/history/QRS95190,Hoshizaki,"""KM 660MAJ""","""J12437M""",Ice Machine,FIVEGUYSDC,,14,2023-05-26,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/14/Visit/10/QRS95190/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.6105,QRS128077,https://filtrexone.filtrexservicegroup.com/unit/history/QRS128077,Hoshizaki,"""KM 650 MIH""","""F03837F""",Ice Machine,FIVEGUYSDC,,631,2023-05-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/631/Visit/10/QRS128077/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4952,QRS95207,https://filtrexone.filtrexservicegroup.com/unit/history/QRS95207,Hoshizaki,"""KM 340MAH""","""FO0272 5G""",Ice Machine,FIVEGUYSDC,,631,2023-05-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/631/Visit/10/QRS95207/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.466,QRS95209,https://filtrexone.filtrexservicegroup.com/unit/history/QRS95209,Hoshizaki,"""KM 650MAH""","""F03713E""",Ice Machine,FIVEGUYSDC,,631,2023-05-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/631/Visit/10/QRS95209/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.6053,QRS183979,https://filtrexone.filtrexservicegroup.com/unit/history/QRS183979,Hoshizaki,KM-660MAJ,M28038L,Ice Machine,FIVEGUYSDC,,365,2023-08-11,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/365/Visit/11/QRS183979/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1702,QRS183980,https://filtrexone.filtrexservicegroup.com/unit/history/QRS183980,Hoshizaki,KM-660MAJ,M28401L,Ice Machine,FIVEGUYSDC,,365,2023-08-11,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/365/Visit/11/QRS183980/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4421,QRS106525,https://filtrexone.filtrexservicegroup.com/unit/history/QRS106525,Hoshizaki,"""KM 320MAH""","""C03943A""",Ice Machine,FIVEGUYSFLORIDA,,1541,2023-04-14,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1541/Visit/8/QRS106525/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0483,QRS111876,https://filtrexone.filtrexservicegroup.com/unit/history/QRS111876,Hoshizaki,"""KM 660MAJ""","""L15546""",Ice Machine,FIVEGUYSFLORIDA,,1541,2023-04-14,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1541/Visit/8/QRS111876/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1703,QRS111877,https://filtrexone.filtrexservicegroup.com/unit/history/QRS111877,Hoshizaki,"""KM 660MAJ""","""L155621L""",Ice Machine,FIVEGUYSFLORIDA,,1541,2023-04-14,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1541/Visit/8/QRS111877/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0368,QRS75407,https://filtrexone.filtrexservicegroup.com/unit/history/QRS75407,Hoshizaki,"""KM340MAH""","""H12033E""",Ice Machine,FIVEGUYSFLORIDA,,346,2023-04-15,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/346/Visit/14/QRS75407/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1674,QRS144945,https://filtrexone.filtrexservicegroup.com/unit/history/QRS144945,Hoshizaki,"""KM660MAJ""","""J01887H""",Ice Machine,FIVEGUYSFLORIDA,,1532,2023-04-17,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1532/Visit/12/QRS144945/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2209,QRS144946,https://filtrexone.filtrexservicegroup.com/unit/history/QRS144946,Hoshizaki,"""KM660MAJ""","""J01895H""",Ice Machine,FIVEGUYSFLORIDA,,1532,2023-04-17,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1532/Visit/12/QRS144946/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1788,QRS144974,https://filtrexone.filtrexservicegroup.com/unit/history/QRS144974,Hoshizaki,"""KM660MAJ""","""J01906C""",Ice Machine,FIVEGUYSFLORIDA,,1532,2023-04-17,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1532/Visit/12/QRS144974/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0188,QRS145589,https://filtrexone.filtrexservicegroup.com/unit/history/QRS145589,Hoshizaki,"""KMD 700MAH""","""S10597M""",Ice Machine,FIVEGUYSFLORIDA,,487,2023-04-18,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/487/Visit/14/QRS145589/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1412,QRS75279,https://filtrexone.filtrexservicegroup.com/unit/history/QRS75279,Hoshizaki,"""KM 650MAJ""","""H00702V""",Ice Machine,FIVEGUYSFLORIDA,,1123,2023-04-19,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1123/Visit/14/QRS75279/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.3415,QRS75280,https://filtrexone.filtrexservicegroup.com/unit/history/QRS75280,Hoshizaki,"""KM 650MAJ""","""H00697B""",Ice Machine,FIVEGUYSFLORIDA,,1123,2023-04-19,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1123/Visit/14/QRS75280/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2688,QRS75438,https://filtrexone.filtrexservicegroup.com/unit/history/QRS75438,Hoshizaki,"""KM650MAJ""","""H00698B""",Ice Machine,FIVEGUYSFLORIDA,,1372,2023-04-20,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1372/Visit/14/QRS75438/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1334,QRS111858,https://filtrexone.filtrexservicegroup.com/unit/history/QRS111858,Hoshizaki,"""KM660MAJ""","""L04261V""",Ice Machine,FIVEGUYSFLORIDA,,1678,2023-04-21,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1678/Visit/13/QRS111858/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2789,QRS145579,https://filtrexone.filtrexservicegroup.com/unit/history/QRS145579,Hoshizaki,"""KM 660MAJ""","""L04205B""",Ice Machine,FIVEGUYSFLORIDA,,1678,2023-04-21,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1678/Visit/13/QRS145579/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.109,QRS145580,https://filtrexone.filtrexservicegroup.com/unit/history/QRS145580,Hoshizaki,"""KM 660MAJ""","""L04424C""",Ice Machine,FIVEGUYSFLORIDA,,1678,2023-04-21,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1678/Visit/13/QRS145580/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1108,QRS75612,https://filtrexone.filtrexservicegroup.com/unit/history/QRS75612,Hoshizaki,"""KM 650MAH""","""E01691A""",Ice Machine,FIVEGUYSFLORIDA,,214,2023-04-21,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/214/Visit/13/QRS75612/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1394,QRS75613,https://filtrexone.filtrexservicegroup.com/unit/history/QRS75613,Hoshizaki,"""KM 650MAH""","""E01690A""",Ice Machine,FIVEGUYSFLORIDA,,214,2023-04-21,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/214/Visit/13/QRS75613/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0188,QRS75614,https://filtrexone.filtrexservicegroup.com/unit/history/QRS75614,Hoshizaki,"""NO TAGS """,E08161D,Ice Machine,FIVEGUYSFLORIDA,,214,2023-04-21,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/214/Visit/13/QRS75614/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.303,QRS86641,https://filtrexone.filtrexservicegroup.com/unit/history/QRS86641,Hoshizaki,"""KM650MAH""","""C08868D""",Ice Machine,FIVEGUYSFLORIDA,,613,2023-04-21,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/613/Visit/12/QRS86641/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.5295,QRS86642,https://filtrexone.filtrexservicegroup.com/unit/history/QRS86642,Hoshizaki,"""KM650MAH""","""C19301H""",Ice Machine,FIVEGUYSFLORIDA,,613,2023-04-21,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/613/Visit/12/QRS86642/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2283,QRS111862,https://filtrexone.filtrexservicegroup.com/unit/history/QRS111862,Hoshizaki,"""KM650MAJ""","""H00696B""",Ice Machine,FIVEGUYSFLORIDA,,1436,2023-04-22,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1436/Visit/14/QRS111862/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0711,QRS145692,https://filtrexone.filtrexservicegroup.com/unit/history/QRS145692,Hoshizaki,"""KMD 410MAJ""","""K00924M""",Ice Machine,FIVEGUYSFLORIDA,,125,2023-04-22,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/125/Visit/12/QRS145692/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1917,QRS145693,https://filtrexone.filtrexservicegroup.com/unit/history/QRS145693,Hoshizaki,"""KMD 410MAJ""","""K00882M""",Ice Machine,FIVEGUYSFLORIDA,,125,2023-04-22,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/125/Visit/12/QRS145693/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.7836,QRS86649,https://filtrexone.filtrexservicegroup.com/unit/history/QRS86649,Hoshizaki,"""KML451MAH""","""F01626H""",Ice Machine,FIVEGUYSFLORIDA,,125,2023-04-22,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/125/Visit/12/QRS86649/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1068,QRS106580,https://filtrexone.filtrexservicegroup.com/unit/history/QRS106580,Hoshizaki,"""KM 520MAJ""","""L13044M""",Ice Machine,FIVEGUYSFLORIDA,,1165,2023-04-26,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1165/Visit/13/QRS106580/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1664,QRS180099,https://filtrexone.filtrexservicegroup.com/unit/history/QRS180099,Hoshizaki,KM-660MAJ,M27834K,Ice Machine,FIVEGUYSFLORIDA,,1165,2023-04-26,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1165/Visit/13/QRS180099/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0745,QRS86481,https://filtrexone.filtrexservicegroup.com/unit/history/QRS86481,Hoshizaki,"""KM660MAJ""","""H00755L""",Ice Machine,FIVEGUYSFLORIDA,,1165,2023-04-26,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1165/Visit/13/QRS86481/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2653,QRS86525,https://filtrexone.filtrexservicegroup.com/unit/history/QRS86525,Hoshizaki,"""KM650MAH""","""B08031K""",Ice Machine,FIVEGUYSFLORIDA,,124,2023-04-26,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/124/Visit/13/QRS86525/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2553,QRS111920,https://filtrexone.filtrexservicegroup.com/unit/history/QRS111920,Hoshizaki,"""KM 350MAJ""","""L19099K""",Ice Machine,FIVEGUYSFLORIDA,,1060,2023-04-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1060/Visit/13/QRS111920/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4319,QRS86531,https://filtrexone.filtrexservicegroup.com/unit/history/QRS86531,Hoshizaki,"""KM650MAH""","""B08296L""",Ice Machine,FIVEGUYSFLORIDA,,1060,2023-04-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1060/Visit/13/QRS86531/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.3373,QRS106637,https://filtrexone.filtrexservicegroup.com/unit/history/QRS106637,Hoshizaki,"""KM 660MAJ""","""L15456L""",Ice Machine,FIVEGUYSFLORIDA,,308,2023-05-01,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/308/Visit/11/QRS106637/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.261,QRS106638,https://filtrexone.filtrexservicegroup.com/unit/history/QRS106638,Hoshizaki,"""KM 660MAJ""","""L15537L""",Ice Machine,FIVEGUYSFLORIDA,,308,2023-05-01,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/308/Visit/11/QRS106638/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.8158,QRS109429,https://filtrexone.filtrexservicegroup.com/unit/history/QRS109429,Hoshizaki,"""KM 660MAJ""","""L05347K""",Ice Machine,FIVEGUYSFLORIDA,,1248,2023-05-02,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1248/Visit/12/QRS109429/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1518,QRS144986,https://filtrexone.filtrexservicegroup.com/unit/history/QRS144986,Hoshizaki,"""KM660MAJ""","""L04037A""",Ice Machine,FIVEGUYSFLORIDA,,1108,2023-05-11,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1108/Visit/13/QRS144986/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2723,QRS144772,https://filtrexone.filtrexservicegroup.com/unit/history/QRS144772,Hoshizaki,"""KM650MAH""","""F04003G""",Ice Machine,FIVEGUYSFLORIDA,,256,2023-05-12,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/256/Visit/13/QRS144772/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2528,QRS144773,https://filtrexone.filtrexservicegroup.com/unit/history/QRS144773,Hoshizaki,"""KM650MAH""","""F04019G""",Ice Machine,FIVEGUYSFLORIDA,,256,2023-05-12,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/256/Visit/13/QRS144773/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.288,QRS144869,https://filtrexone.filtrexservicegroup.com/unit/history/QRS144869,Hoshizaki,"""KM650MAH""","""F04004G""",Ice Machine,FIVEGUYSFLORIDA,,256,2023-05-12,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/256/Visit/13/QRS144869/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.8416,QRS144894,https://filtrexone.filtrexservicegroup.com/unit/history/QRS144894,Hoshizaki,"""KM340MAH""","""F03395J""",Ice Machine,FIVEGUYSFLORIDA,,256,2023-05-12,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/256/Visit/13/QRS144894/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4641,QRS144866,https://filtrexone.filtrexservicegroup.com/unit/history/QRS144866,Hoshizaki,"""KM660MAJ""","""J02121K""",Ice Machine,FIVEGUYSFLORIDA,,1439,2023-05-13,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1439/Visit/14/QRS144866/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0792,QRS144870,https://filtrexone.filtrexservicegroup.com/unit/history/QRS144870,Hoshizaki,"""KM660MAJ""","""J02126K""",Ice Machine,FIVEGUYSFLORIDA,,1439,2023-05-13,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1439/Visit/14/QRS144870/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1091,QRS144891,https://filtrexone.filtrexservicegroup.com/unit/history/QRS144891,Hoshizaki,"""KMD700MAH""","""U11098G""",Ice Machine,FIVEGUYSFLORIDA,,470,2023-05-13,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/470/Visit/14/QRS144891/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0634,QRS144892,https://filtrexone.filtrexservicegroup.com/unit/history/QRS144892,Hoshizaki,"""KMD860MAJ""","""J11108L""",Ice Machine,FIVEGUYSFLORIDA,,470,2023-05-13,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/470/Visit/14/QRS144892/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.186,QRS145496,https://filtrexone.filtrexservicegroup.com/unit/history/QRS145496,Hoshizaki,"""KMD410MAH""","""J07284E""",Ice Machine,FIVEGUYSFLORIDA,,1133,2023-05-16,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1133/Visit/12/QRS145496/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.156,QRS145505,https://filtrexone.filtrexservicegroup.com/unit/history/QRS145505,Hoshizaki,"""KMD410MAH""","""J07119C""",Ice Machine,FIVEGUYSFLORIDA,,1133,2023-05-16,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1133/Visit/12/QRS145505/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1324,QRS145546,https://filtrexone.filtrexservicegroup.com/unit/history/QRS145546,Hoshizaki,"""KMD410MAH""","""H06760L""",Ice Machine,FIVEGUYSFLORIDA,,1209,2023-05-17,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1209/Visit/13/QRS145546/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4988,QRS145547,https://filtrexone.filtrexservicegroup.com/unit/history/QRS145547,Hoshizaki,"""KMD410MAH""","""H06205E""",Ice Machine,FIVEGUYSFLORIDA,,1209,2023-05-17,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1209/Visit/13/QRS145547/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0167,QRS111864,https://filtrexone.filtrexservicegroup.com/unit/history/QRS111864,Hoshizaki,"""KMD700MAJ""","""L14150H""",Ice Machine,FIVEGUYSFLORIDA,,395,2023-05-20,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/395/Visit/14/QRS111864/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.7112,QRS186718,https://filtrexone.filtrexservicegroup.com/unit/history/QRS186718,Hoshizaki,"""KM650MAH""","""C19447J""",Ice Machine,FIVEGUYSFLORIDA,,395,2023-05-20,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/395/Visit/14/QRS186718/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0825,QRS144694,https://filtrexone.filtrexservicegroup.com/unit/history/QRS144694,Hoshizaki,"""KMD410MAH""","""C01706H""",Ice Machine,FIVEGUYSFLORIDA,,377,2023-06-01,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/377/Visit/13/QRS144694/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2876,QRS144701,https://filtrexone.filtrexservicegroup.com/unit/history/QRS144701,Hoshizaki,"""KMD410MAH""","""H06173D""",Ice Machine,FIVEGUYSFLORIDA,,377,2023-06-01,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/377/Visit/13/QRS144701/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0909,QRS180050,https://filtrexone.filtrexservicegroup.com/unit/history/QRS180050,Hoshizaki,KM-660MAJ,M27886K,Ice Machine,FIVEGUYSFLORIDA,,4076,2023-06-08,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/4076/Visit/1/QRS180050/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0179,QRS180051,https://filtrexone.filtrexservicegroup.com/unit/history/QRS180051,Hoshizaki,KM-660MAJ,M27978K,Ice Machine Install,FIVEGUYSFLORIDA,,4076,2023-06-08,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/4076/Visit/1/QRS180051/field_4_photo.jpg,drop zone wiped down,
